longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household
-123.9576836341367,34.377365439968735,42,3141,995.0,1909,563,2.560576614060487,<1H OCEAN,194294.20322995895,5.579040852575488,0.3167780961477237,3.390763765541741
-123.62585410758368,39.9454276722668,49,6645,1252.0,3506,1399,5.227937985950852,ISLAND,359185.9043343343,4.749821300929235,0.18841234010534236,2.506075768406004
-115.49297223390332,38.24543684910192,43,2692,597.0,1227,435,7.264660946065101,INLAND,356886.60145255283,6.188505747126436,0.22176820208023773,2.820689655172414
-121.80602441167066,40.53647251149234,8,1132,277.0,563,199,2.2556376760660504,NEAR OCEAN,208511.67143292967,5.688442211055277,0.24469964664310953,2.829145728643216
-118.60761215784648,41.32424089515379,17,1098,,305,187,2.340903474178524,NEAR BAY,224136.13051550096,5.871657754010696,,1.6310160427807487
-119.85230912756344,35.73547721453631,48,10253,2962.0,4399,1601,6.366837963880675,INLAND,303155.77273985907,6.404122423485322,0.28889105627621187,2.7476577139287945
-116.08563963246826,33.342385244379585,29,2585,508.0,2459,732,3.20238295460205,INLAND,184434.3250030812,3.5314207650273226,0.1965183752417795,3.359289617486339
-119.21323732499916,34.601139308626074,46,2339,569.0,897,291,6.56478413765157,INLAND,346042.24813944154,8.037800687285223,0.24326635314236852,3.082474226804124
-119.09325942525506,36.571926560785286,30,6153,1498.0,2742,1596,2.860106693766006,INLAND,169472.29683521527,3.8552631578947367,0.2434584755403868,1.718045112781955
-114.111262217101,41.2949509619676,3,2123,536.0,1268,369,6.717865763150045,INLAND,374467.6931154695,5.753387533875339,0.2524729156853509,3.4363143631436315
-122.66867852115756,36.01828134807276,25,3108,496.0,1641,685,3.703093744968113,INLAND,230197.7722031109,4.5372262773722625,0.15958815958815958,2.3956204379562043
-115.7268198247915,39.66819088708794,43,942,168.0,237,154,3.920436385723996,INLAND,221350.37579483187,6.116883116883117,0.17834394904458598,1.5389610389610389
-123.67215259484038,37.52643323718802,35,6175,1095.0,2459,1260,7.057727457051783,<1H OCEAN,331882.3203331923,4.900793650793651,0.17732793522267207,1.9515873015873015
-119.3279825503557,34.20012156500808,7,10093,2032.0,3808,1294,2.965967497072472,INLAND,215003.1859687608,7.7998454404945905,0.20132765282869317,2.9428129829984546
-115.15938479588316,35.4828273062671,11,7620,1331.0,3336,1390,2.285294858256906,INLAND,147600.6542816715,5.482014388489208,0.1746719160104987,2.4
-117.41481755083797,38.57468453071221,45,3755,1152.0,1971,561,2.852358244635944,NEAR BAY,248310.7737394294,6.693404634581105,0.30679094540612517,3.513368983957219
-117.21081088246544,38.757536570569506,51,3183,755.0,1475,671,4.278276654923855,INLAND,193469.36434227237,4.743666169895678,0.2371976123154257,2.1982116244411327
-121.51416372098384,36.54326564532413,40,6101,1562.0,6345,1696,1.725312886508935,NEAR BAY,160506.4382374004,3.5972877358490565,0.25602360268808394,3.7411556603773586
-119.93053712811316,34.62640410475767,6,8281,1745.0,3496,1500,4.64997529272653,INLAND,306155.9032416318,5.520666666666667,0.21072334259147446,2.3306666666666667
-120.46087315230967,39.21373304946789,33,1125,222.0,601,182,2.7388904881800844,NEAR OCEAN,190872.78996628692,6.181318681318682,0.19733333333333333,3.302197802197802
-118.88127925638848,34.07051928699825,44,7433,1751.0,4894,1282,5.850433127138401,NEAR OCEAN,362778.644038003,5.797971918876755,0.23557110184313199,3.8174726989079564
-119.48527511253458,41.211028134345675,34,12340,2468.0,3888,1485,1.1883702882186062,NEAR OCEAN,149835.21949822144,8.30976430976431,0.2,2.618181818181818
-120.86563681085472,34.24750328503923,31,7449,1553.0,1732,1059,2.4498955750093843,NEAR OCEAN,192382.85280811015,7.0339943342776206,0.20848436031682105,1.635505193578848
-121.08409775381406,33.49800497434244,25,10132,2300.0,3648,1195,1.634095322998512,NEAR BAY,192650.93922634277,8.478661087866108,0.22700355309909198,3.0527196652719666
-121.64130050511775,37.12812363199802,13,602,142.0,531,121,2.4065561452028468,INLAND,132000.1846782994,4.975206611570248,0.23588039867109634,4.3884297520661155
-120.47651808177548,37.33181126242015,15,1266,402.0,733,170,3.9018455357465904,INLAND,223111.1617703445,7.447058823529412,0.3175355450236967,4.311764705882353
-122.6705969250726,37.22619410743768,39,1117,210.0,381,178,3.219892643741658,NEAR BAY,226282.46381754256,6.275280898876405,0.18800358102059087,2.140449438202247
-115.30453611956356,36.56100765085121,4,2538,591.0,1429,387,3.1142242801050735,INLAND,188402.21249519143,6.558139534883721,0.23286052009456265,3.6925064599483206
-118.05838220329905,41.75177850331536,5,15038,2638.0,4461,1784,3.249063522443806,INLAND,223792.5579139401,8.429372197309418,0.17542226359888283,2.500560538116592
-122.83537845894269,37.02240969783641,21,8022,1681.0,2328,1185,3.824870874006413,NEAR OCEAN,272140.9622690954,6.769620253164557,0.20954874096235354,1.9645569620253165
-117.1226347910682,36.944903200880425,41,11464,,4920,1434,2.217008536555929,INLAND,101674.43706109702,7.99442119944212,,3.430962343096234
-115.55380202642068,36.42242438324542,35,4391,789.0,1819,616,4.797439501531,INLAND,267626.685983321,7.128246753246753,0.17968572079253017,2.9529220779220777
-121.77713614506696,33.1214795187236,31,7012,1745.0,5193,1695,4.702995690692723,NEAR OCEAN,296512.5244851841,4.136873156342183,0.2488590986879635,3.063716814159292
-122.66387393775992,38.014496669691425,28,3177,702.0,1770,454,4.150658813753857,NEAR BAY,284957.4090042472,6.997797356828194,0.22096317280453256,3.898678414096916
-124.11210397723572,34.6201002816756,6,9682,1537.0,4048,1635,4.483661668186985,<1H OCEAN,300887.34505375876,5.921712538226299,0.15874819252220615,2.475840978593272
-123.71804654366386,38.429763516130166,18,1384,427.0,587,171,3.988391833326205,<1H OCEAN,251266.69974922956,8.09356725146199,0.30852601156069365,3.4327485380116958
-116.42503624730418,32.97275119612084,5,1160,256.0,395,154,8.721428002159842,<1H OCEAN,435539.7652728819,7.532467532467533,0.2206896551724138,2.564935064935065
-114.13069941317472,41.62690004165291,40,1013,287.0,409,252,3.3561940979309712,,298759.7754764417,4.01984126984127,0.2833168805528134,1.623015873015873
-123.74222071074198,36.86174723481785,40,6046,1335.0,3765,1450,3.0398633135201685,INLAND,170576.64798135436,4.169655172413793,0.22080714521998016,2.5965517241379312
-116.5696762173851,40.839824955793496,14,2124,657.0,2349,552,2.4865907332112136,NEAR OCEAN,212764.95109177995,3.847826086956522,0.3093220338983051,4.255434782608695
-123.4670059084222,36.92271891106629,16,5232,1043.0,2545,877,2.1934634930406496,NEAR OCEAN,191708.0477579037,5.965792474344355,0.19935015290519878,2.9019384264538197
-118.1602451859826,33.06107661274026,17,3556,,1652,911,1.9936910018797585,NEAR OCEAN,219124.2340864744,3.903402854006586,,1.8133918770581778
-116.48803211923196,40.146585978672405,47,10293,2872.0,5053,1446,2.339743268527543,INLAND,124947.01159088992,7.118257261410788,0.2790245798115224,3.4944674965421854
-120.53611514786908,38.52810868590435,26,4415,920.0,3027,705,3.3810754124597153,INLAND,158870.63057064114,6.26241134751773,0.20838052095130238,4.293617021276596
-124.08846584467123,39.77034054243769,40,1006,213.0,541,131,4.056955468988222,INLAND,198082.54347389785,7.679389312977099,0.2117296222664016,4.129770992366412
-118.12906860832064,36.48197973063252,24,3767,1202.0,2429,769,3.571600898927361,INLAND,234223.05356540935,4.8985695708712615,0.3190868064773029,3.1586475942782837
-114.08930479297172,38.4328117214938,37,3682,900.0,1565,604,2.4731907662121424,INLAND,168263.05189442367,6.096026490066225,0.24443237370994025,2.5910596026490067
-121.57230228704736,40.46292973530845,28,5506,1471.0,4289,1347,5.233514567447544,,295042.25182162004,4.087602078693393,0.2671630948056665,3.184112843355605
-122.2671889726904,38.36890861870855,15,10950,2840.0,5343,1382,4.868255710148427,INLAND,295601.60808396485,7.923299565846599,0.2593607305936073,3.866136034732272
-122.93595589391416,35.7333648039739,46,1199,349.0,1095,274,3.2483860131797515,NEAR OCEAN,243034.88381645287,4.375912408759124,0.2910758965804837,3.9963503649635035
-118.53639267701944,38.66152522760566,37,5825,1727.0,5626,1452,2.601758948383402,<1H OCEAN,178392.32046850692,4.011707988980716,0.296480686695279,3.87465564738292
-118.1162599865252,38.748243954110826,41,1077,265.0,671,238,4.467337369528564,INLAND,226462.2428528749,4.525210084033613,0.24605385329619314,2.819327731092437
-116.1188374608619,41.43345875131161,50,8744,1749.0,2142,1161,3.798431104980095,NEAR BAY,275908.414243909,7.531438415159346,0.20002287282708142,1.8449612403100775
-116.5186526090708,35.94948459033752,13,3114,479.0,2435,773,1.819101564385188,NEAR OCEAN,168118.86586191013,4.028460543337646,0.15382145150931278,3.15006468305304
-115.09607675309012,36.45326043788142,5,4114,1047.0,1223,626,3.385186107144702,INLAND,208331.43300679256,6.5718849840255595,0.2544968400583374,1.9536741214057507
-115.98111847690852,40.052743539039646,31,6732,1954.0,1561,931,3.9271584177375023,NEAR BAY,293186.4609310808,7.230934479054779,0.29025549613784907,1.6766917293233083
-121.67787575258969,37.20358952710749,17,4651,1054.0,1888,641,2.328297575157011,<1H OCEAN,147238.27466859805,7.25585023400936,0.22661793162760696,2.9453978159126364
-118.53005047026724,39.35012976597631,23,6466,1151.0,4941,1453,3.801628497017175,<1H OCEAN,239664.02945565968,4.450103234686855,0.1780080420661924,3.4005505849965587
-121.16639801724548,36.77529801941841,13,6641,1321.0,6936,1744,1.813629129230341,<1H OCEAN,160052.1311642635,3.8079128440366974,0.19891582592982984,3.977064220183486
-120.83618912857467,34.50410481885812,21,8559,2026.0,5618,1490,6.367989151888139,ISLAND,461751.1088383893,5.744295302013422,0.2367098960158897,3.770469798657718
-114.69416743385403,39.4303957378634,21,3867,1130.0,3416,857,6.120094228850766,INLAND,270270.5267540784,4.512252042007002,0.2922161882596328,3.985997666277713
-117.24466176831584,33.7197430734178,19,6751,1210.0,3575,965,3.11543004709778,<1H OCEAN,209023.42352492135,6.9958549222797926,0.17923270626573842,3.704663212435233
-114.25917778483873,34.34682807084116,39,4602,1169.0,3083,871,4.110540186160702,NEAR OCEAN,255512.33092936396,5.2835820895522385,0.2540199913081269,3.539609644087256
-119.9474921254688,38.32947233989314,31,8350,2322.0,2222,1453,1.180024399008977,NEAR OCEAN,170792.65692857385,5.746730901582932,0.27808383233532935,1.5292498279421887
-118.71813675178944,39.44960914178625,25,4259,1317.0,3472,1047,2.074341082977549,<1H OCEAN,169170.7543896645,4.067812798471825,0.3092275181967598,3.3161413562559696
-119.2314227168525,40.820597347870674,6,5742,975.0,1676,906,3.0581173634747425,<1H OCEAN,265151.10611594364,6.337748344370861,0.1698014629049112,1.8498896247240617
-123.105672013258,35.03505442596779,30,3573,1099.0,1348,807,2.154460060861409,<1H OCEAN,185518.2303400261,4.4275092936802976,0.3075846627483907,1.6703841387856257
-121.78563965582865,33.529735604985156,10,5171,1304.0,1465,750,4.813759680638202,INLAND,255542.77772044553,6.894666666666667,0.2521755946625411,1.9533333333333334
-118.81810912183428,41.39123393356045,17,4041,1133.0,4074,1048,8.574420742168764,NEAR OCEAN,473887.8211919441,3.855916030534351,0.2803761445186835,3.8874045801526718
-123.51278208764334,33.93613471860593,22,10701,1703.0,4670,1277,2.0555087336345967,INLAND,133187.78419715556,8.379796397807361,0.15914400523315578,3.6570086139389195
-114.69908832104932,34.33830293496815,8,5857,1383.0,3597,846,2.3944210483178705,NEAR OCEAN,234431.79411063023,6.923167848699763,0.23612771043196176,4.25177304964539
-122.93679444417762,35.20936391809373,21,6503,1664.0,6400,1475,3.88045248134652,<1H OCEAN,217988.45681086057,4.408813559322034,0.2558819006612333,4.338983050847458
-122.18059638654756,37.42333959244447,14,5384,1088.0,6169,1508,7.206635989983351,<1H OCEAN,373933.70411816007,3.570291777188329,0.20208023774145617,4.090848806366048
-116.39372351582593,40.71027776411693,45,4345,971.0,1584,840,2.0136148896566457,NEAR BAY,207102.69349234228,5.1726190476190474,0.2234752589182969,1.8857142857142857
-123.211267673749,39.57307801138776,45,7023,1715.0,6666,1647,3.904252153789109,,304220.98877978587,4.264116575591985,0.2441976363377474,4.04735883424408
-115.01716338392282,39.085865250736504,1,1883,459.0,1612,410,7.921530902092698,INLAND,350709.02017669176,4.592682926829268,0.24375995751460436,3.9317073170731707
-116.79785009863014,34.129179281060836,32,13250,2082.0,6784,1685,1.6598187062790013,INLAND,149825.22363149762,7.863501483679525,0.1571320754716981,4.026112759643917
-123.50006725748965,35.82644847319156,34,4001,899.0,1191,614,1.9611261153870092,INLAND,126344.18889241024,6.51628664495114,0.22469382654336417,1.9397394136807817
-117.14315997488634,36.949165812606104,20,4680,872.0,1964,1068,2.884573418318141,<1H OCEAN,164122.9594448072,4.382022471910112,0.18632478632478633,1.8389513108614233
-117.75738886985256,33.87106136741595,25,3745,1145.0,2491,596,2.7613928665264296,,99988.76003065526,6.283557046979865,0.30574098798397864,4.179530201342282
-116.47503578605284,35.04289622977805,42,4119,1302.0,1728,862,5.031260652699059,<1H OCEAN,248137.06789977005,4.778422273781903,0.3160961398397669,2.0046403712296983
-115.75238190460875,35.36749879676145,20,5791,,1775,691,3.891313938220978,INLAND,219281.97372083683,8.380607814761216,,2.568740955137482
-116.87282425563382,33.68366864446006,4,4778,859.0,3680,1304,1.5703006112429605,<1H OCEAN,161136.97080260003,3.664110429447853,0.17978233570531604,2.8220858895705523
-118.2210017882361,37.61722913474679,20,1833,343.0,476,256,4.401452857487324,NEAR OCEAN,305724.6300127817,7.16015625,0.18712493180578288,1.859375
-120.91087415046589,39.056762227674994,14,11254,2602.0,2383,1528,2.6915237974629225,NEAR OCEAN,210605.79440954057,7.365183246073299,0.23120668206859782,1.5595549738219896
-117.08780864933472,33.15036417273481,20,6283,1877.0,7179,1638,6.193505528391422,NEAR OCEAN,340942.2996241778,3.835775335775336,0.29874263886678337,4.382783882783883
-114.43888983676604,36.97444484639729,12,4643,1091.0,4305,1065,2.6315831114287698,NEAR OCEAN,212525.50376380776,4.35962441314554,0.2349773853112212,4.042253521126761
-118.20727783860548,39.77456411599049,8,5633,,4307,1039,2.6209140280566237,<1H OCEAN,204951.42577734447,5.421559191530317,,4.145332050048123
-117.42368234197062,39.456308199257755,52,10154,1592.0,3011,1295,4.452693637559792,NEAR OCEAN,277820.90706148266,7.840926640926641,0.15678550324995075,2.325096525096525
-119.74129396956204,40.080179794834415,7,2808,,971,454,4.9200412619862535,INLAND,253240.9449201573,6.185022026431718,,2.1387665198237884
-116.48756774062063,36.66863788848664,37,9345,2741.0,3772,1379,4.270131887523102,INLAND,245328.81338368356,6.776649746192893,0.2933119315141787,2.7353154459753446
-114.02379259814592,40.1311808685507,38,3611,923.0,1371,487,1.634735809969914,NEAR OCEAN,148966.77826908362,7.414784394250513,0.25560786485738024,2.815195071868583
-122.5640288945091,34.73900356229271,33,9597,2358.0,1904,1256,4.446492121298785,NEAR BAY,286599.1697610762,7.640923566878981,0.24570178180681462,1.515923566878981
-122.13546614906164,35.85553822118289,48,3723,760.0,2380,633,2.191445510936067,NEAR OCEAN,167665.70674154413,5.881516587677726,0.20413644910018802,3.759873617693523
-118.69773486162325,34.14010686068555,1,8298,2556.0,6028,1373,3.880151697694013,NEAR OCEAN,306337.69534430845,6.043699927166788,0.3080260303687636,4.390386016023307
-119.28997094793108,36.84760621668572,16,10266,2118.0,4392,1448,1.839179418738076,NEAR BAY,205091.21716936404,7.0897790055248615,0.20631209818819404,3.0331491712707184
-118.36998819803146,36.14615820846362,10,2264,661.0,1234,470,4.266718225962369,<1H OCEAN,256028.3549198147,4.817021276595745,0.2919611307420495,2.625531914893617
-123.69944471321242,34.740622182653105,31,8993,2719.0,3053,1157,2.4279092427271074,<1H OCEAN,202422.66645485503,7.772687986171133,0.3023462693205827,2.638720829732066
-120.07638014542944,39.491560595846266,34,3449,801.0,1702,957,1.9597450874931317,NEAR OCEAN,228792.5100935327,3.6039707419017764,0.23224122934183822,1.7784743991640544
-118.25362172693129,35.41877498063831,47,2746,829.0,1393,613,4.812511366191212,NEAR OCEAN,295698.1779691367,4.479608482871126,0.3018936635105608,2.272430668841762
-118.2310482166894,35.03708027035627,20,8311,1638.0,3275,1108,3.891287324974521,<1H OCEAN,278112.44424883486,7.500902527075812,0.19708819636626157,2.9557761732851984
-117.4951935899626,33.7172800769096,13,9295,2435.0,4918,1787,2.647750573586261,NEAR OCEAN,245885.3169538431,5.201454952434247,0.2619688004303389,2.7520984890878566
-116.85379650417283,36.58104182675813,49,527,87.0,382,124,6.706186657505257,<1H OCEAN,335180.12532707915,4.25,0.1650853889943074,3.0806451612903225
-117.65621852592326,35.317571048186906,35,7657,1765.0,6843,1727,2.8625316062199393,INLAND,167388.91361219078,4.43370005790388,0.23050803186626617,3.962362478286045
-116.13951981502775,35.93423742447101,40,9588,1792.0,3355,1558,3.541139093768277,NEAR OCEAN,212529.3154550759,6.154043645699615,0.1869002920317063,2.1534017971758663
-117.82744152621716,34.69477454237114,24,7800,1253.0,1594,1009,3.939331549603593,NEAR OCEAN,264438.2529570333,7.730426164519326,0.16064102564102564,1.5797819623389495
-118.71742184212052,39.59734605532507,24,4408,664.0,1843,1144,2.640980711070387,NEAR BAY,222218.8113750646,3.8531468531468533,0.15063520871143377,1.611013986013986
-118.01679642534432,41.14903113039887,21,2703,555.0,1398,740,4.31462895829273,INLAND,227598.03923325503,3.652702702702703,0.20532741398446172,1.8891891891891892
-123.167827659116,37.13076623093665,39,1957,490.0,1060,336,2.745453974931087,NEAR OCEAN,192011.4812253579,5.824404761904762,0.2503832396525294,3.1547619047619047
-121.4138032845997,38.47988533706974,11,8943,2034.0,4151,1080,2.9001508561533895,INLAND,177353.10936994432,8.280555555555555,0.22744045622274406,3.8435185185185183
-118.82052223728708,40.56470217244237,51,7299,1469.0,6071,1491,6.444255977497633,<1H OCEAN,349050.1028389936,4.895372233400402,0.20126044663652556,4.07176391683434
-115.2955304029026,41.789115627203024,10,4214,1342.0,1698,508,2.18526319434102,INLAND,151832.74022220293,8.295275590551181,0.31846226862838156,3.34251968503937
-117.27367412586248,38.205703307987434,24,10510,3255.0,3534,1324,1.1785075514841254,INLAND,60316.73361395939,7.938066465256798,0.30970504281636535,2.6691842900302114
-123.27783759958665,40.77494903882078,17,6764,1159.0,2681,1376,7.206055021114678,NEAR OCEAN,393743.5378941513,4.915697674418604,0.17134831460674158,1.9484011627906976
-118.15879550546708,40.950056692967465,34,10566,2331.0,3711,1393,10.992328041274067,NEAR BAY,500000.0,7.585068198133524,0.22061328790459966,2.6640344580043074
-121.9382725261016,39.86049883661089,36,4788,1246.0,1703,691,2.908474830470882,INLAND,173669.3280773577,6.929088277858177,0.260233918128655,2.4645441389290883
-116.71303109015504,36.786661936979925,48,4714,1295.0,3130,778,1.4599802112950888,NEAR OCEAN,160995.46824764006,6.059125964010283,0.2747136190072126,4.023136246786632
-115.76010330441078,33.25473220394226,42,4598,976.0,2385,819,3.0352148437219997,NEAR BAY,247379.63253896977,5.614163614163614,0.2122662026968247,2.912087912087912
-118.14674601958228,32.64699166559325,13,11783,3262.0,3353,1555,3.068533231190135,INLAND,171618.09466409977,7.577491961414791,0.27683951455486716,2.1562700964630226
-118.16810138053256,36.9379658895312,11,12184,2085.0,3815,1632,3.2044301413086647,NEAR OCEAN,252413.70630498187,7.465686274509804,0.17112606697307944,2.3376225490196076
-120.7463672792497,37.09712516187194,47,5937,1225.0,1545,815,2.1148320093390525,NEAR OCEAN,166760.31650955608,7.284662576687117,0.2063331648980967,1.8957055214723926
-119.64824978415464,36.28847020712564,26,14851,4036.0,7283,1749,4.530365017731594,<1H OCEAN,246496.1454004711,8.491137793024585,0.2717662110295603,4.164093767867353
-115.38609479108348,37.78395636700969,6,6352,1628.0,1774,1078,4.4195077401417375,INLAND,268083.7132392584,5.892393320964749,0.25629722921914355,1.6456400742115027
-116.822132624135,37.63511314073117,43,5772,1687.0,1178,766,1.781610037776988,INLAND,134992.25992228024,7.535248041775457,0.2922730422730423,1.5378590078328982
-118.8985126711024,40.28050128160404,34,945,149.0,246,121,4.780946451277048,<1H OCEAN,299824.34701855667,7.809917355371901,0.15767195767195769,2.0330578512396693
-120.44402966026662,33.51051106033904,2,5223,938.0,4414,1146,8.790822168717783,NEAR OCEAN,473222.5132854004,4.557591623036649,0.17959027378901016,3.851657940663176
-123.68612666945675,34.59415229478157,41,4464,706.0,3631,1203,3.771158126324642,INLAND,228163.97449757575,3.71072319201995,0.1581541218637993,3.018287614297589
-122.74132450647087,39.87494630432456,32,9644,1762.0,5788,1746,2.9987744156142377,<1H OCEAN,193096.1336752524,5.52348224513173,0.18270427208627127,3.3150057273768616
-122.23114306669842,40.38488286517998,32,10321,1556.0,3365,1326,3.2742818202631634,INLAND,201050.36684643867,7.783559577677225,0.150760585214611,2.537707390648567
-120.39148785876152,41.75186518667407,45,836,197.0,287,169,4.603724018159748,<1H OCEAN,251655.41754207588,4.946745562130178,0.23564593301435408,1.698224852071006
-114.569734799822,40.61808175239988,26,7504,1800.0,4270,1072,1.6019117784879373,NEAR OCEAN,164528.70493034064,7.0,0.23987206823027718,3.9832089552238807
-119.04743537244076,40.77606076577268,24,4835,1266.0,2811,1367,3.75833415873541,<1H OCEAN,185862.94394693588,3.536942209217264,0.26184074457083767,2.0563277249451355
-121.80463033475584,35.423435866458114,33,5034,1085.0,1522,954,2.9279169239883167,<1H OCEAN,193878.50687592023,5.276729559748428,0.21553436630909814,1.5953878406708595
-123.12134859789256,36.2354531962872,11,5532,833.0,2658,841,8.016655026046708,INLAND,400944.5803300174,6.577883472057075,0.15057845263919017,3.160523186682521
-120.74928364904976,34.99319147483112,8,6140,1624.0,2577,1480,3.227223821890492,<1H OCEAN,220212.2593200324,4.148648648648648,0.26449511400651465,1.7412162162162161
-115.87954751737922,38.138584403192255,44,9157,1458.0,2039,1147,7.3931169465692275,INLAND,391603.2373218658,7.983435047951177,0.15922245276837393,1.7776809067131647
-120.28990350721284,41.23088979412545,12,5412,1609.0,4830,1264,2.124033097739365,NEAR OCEAN,173972.67014257197,4.281645569620253,0.29730229120473023,3.8212025316455698
-116.32044077857138,35.705160244558044,27,7236,1113.0,2630,899,4.546085918534006,NEAR OCEAN,279723.24012503796,8.048943270300335,0.15381426202321724,2.9254727474972193
-116.01240924350584,37.680116571497486,15,2690,646.0,1292,587,4.029853885921132,INLAND,207991.79317901292,4.582623509369676,0.24014869888475837,2.201022146507666
-123.06962814907322,35.25558656321741,12,8404,2539.0,2491,992,2.360630486042842,INLAND,147679.6098969035,8.471774193548388,0.3021180390290338,2.5110887096774195
-117.9916705232068,34.07913975608618,32,11293,2793.0,6257,1731,3.780394055128561,INLAND,230999.05076303575,6.523974581166955,0.24732134950854512,3.6146735990756786
-114.41722015361466,34.3152254273135,42,4439,1125.0,1916,1132,6.023289126072941,INLAND,328972.8745645837,3.9213780918727914,0.2534354584365848,1.6925795053003534
-120.09819163598377,33.03889170420461,23,5005,1331.0,2404,1308,3.017092843250037,INLAND,164949.66936536587,3.826452599388379,0.26593406593406593,1.837920489296636
-123.68037029216916,41.328429763986094,8,1271,217.0,1078,328,1.6300599737828476,<1H OCEAN,145933.34541624592,3.875,0.17073170731707318,3.2865853658536586
-114.78231255936964,36.246780359120955,13,11474,3038.0,5800,1779,3.462866547779889,NEAR BAY,251676.43608909525,6.449690837549185,0.2647725291964441,3.260258572231591
-115.18660392796068,40.2573242956196,9,4008,1201.0,2294,531,2.3254407880853205,<1H OCEAN,221163.0769895274,7.548022598870056,0.2996506986027944,4.32015065913371
-118.8741572384682,38.83636409601412,46,9656,3048.0,4528,1751,2.992013516357684,<1H OCEAN,220847.6690460977,5.514563106796117,0.3156586578293289,2.5859508852084523
-118.5670181724911,34.284866801123094,17,4969,1120.0,1466,868,3.3645206580781455,<1H OCEAN,227122.28623954,5.724654377880184,0.22539746427852686,1.6889400921658986
-122.04024075168353,34.13179889318552,20,10720,2236.0,5087,1663,1.620049173495225,NEAR BAY,164231.7837717412,6.446181599518941,0.2085820895522388,3.0589296452194827
-115.8416022934447,40.051490274048064,4,9975,2774.0,5422,1618,1.6870032790957108,<1H OCEAN,137500.89871652608,6.165018541409147,0.2780952380952381,3.3510506798516686
-119.11427960840032,34.9618189087617,24,9640,2336.0,2646,1389,4.335903793245206,<1H OCEAN,269732.43667514424,6.940244780417567,0.24232365145228216,1.9049676025917928
-123.85444648954592,40.99355220842837,48,9720,1883.0,5148,1659,2.7587469878186197,<1H OCEAN,196602.1456126515,5.8589511754068715,0.19372427983539095,3.1030741410488245
-117.23324744422024,33.802515263612264,22,8080,1448.0,2370,1143,1.1006105223775675,<1H OCEAN,83704.31142437144,7.069116360454943,0.1792079207920792,2.073490813648294
-114.5049380480124,38.80269011442657,34,13112,2346.0,6102,1545,4.968807225687403,NEAR OCEAN,298499.7755364996,8.48673139158576,0.17892007321537523,3.949514563106796
-115.74266499847334,40.07460704708768,10,2148,,1604,409,3.945463310549663,NEAR BAY,337730.26450290566,5.251833740831296,,3.921760391198044
-121.3725789698525,34.6878844122655,8,848,152.0,654,238,2.5313590417917364,<1H OCEAN,195414.36800275635,3.563025210084034,0.1792452830188679,2.7478991596638656
-123.65608413367993,35.06872848014606,39,4260,653.0,4441,1032,1.9298193645201869,NEAR BAY,231264.08939803217,4.127906976744186,0.15328638497652583,4.303294573643411
-114.60841559211056,41.47002564109457,4,9276,1474.0,6425,1480,5.084077277459724,<1H OCEAN,325159.3066192892,6.267567567567568,0.15890470030185425,4.341216216216216
-114.64196020622704,34.96075772971927,24,7336,2260.0,2634,1405,4.0845345482865145,INLAND,200312.0202088204,5.22135231316726,0.3080697928026172,1.8747330960854092
-118.76936373892872,36.49860056407044,17,8249,1340.0,2582,1006,10.197789970017348,INLAND,479825.738993636,8.199801192842942,0.16244393259789067,2.566600397614314
-117.64836240095036,36.522395017154,1,6604,1073.0,3225,995,4.21683509601314,NEAR BAY,314797.10654602374,6.637185929648242,0.16247728649303453,3.241206030150754
-119.48147938074976,34.853223174346056,28,6980,1582.0,1997,1144,4.155639858020445,INLAND,203729.107970708,6.101398601398602,0.22664756446991405,1.7456293706293706
-119.91839325559266,39.71485710386494,51,11820,2266.0,4118,1578,3.2377622624495883,<1H OCEAN,179829.05049823105,7.490494296577947,0.19170896785109984,2.609632446134347
-122.98162595352726,39.67819889203114,4,7352,2306.0,3463,1534,5.040721064687539,INLAND,313065.9623356036,4.792698826597132,0.3136561479869423,2.257496740547588
-123.21312043671682,36.01835753228121,43,2310,704.0,1295,304,4.624130441141736,NEAR OCEAN,263084.184275015,7.598684210526316,0.3047619047619048,4.259868421052632
-121.82613210390288,40.26666985705082,29,3937,861.0,3017,1120,6.130499639306115,INLAND,332735.01460825646,3.5151785714285713,0.21869443738887479,2.69375
-115.66626438665324,34.48159688991072,38,5008,1133.0,2817,759,2.7604803007869,<1H OCEAN,180501.02963065443,6.5981554677206855,0.22623801916932906,3.7114624505928853
-122.71251053249608,32.54004371370941,6,11958,2556.0,3835,1463,2.8692958096536647,NEAR BAY,257320.71941814097,8.173615857826384,0.21374811841445057,2.621326042378674
-121.88767375046996,37.81185646711839,46,7216,1129.0,1826,970,2.813427731111915,INLAND,170486.38632618758,7.439175257731959,0.1564578713968958,1.8824742268041237
-118.60413659491348,41.74492328380712,1,13866,2770.0,7146,1785,4.982146262161301,INLAND,264133.293533967,7.768067226890756,0.19976921967402278,4.003361344537815
-122.0056615756016,32.85939208139003,48,4640,793.0,1270,846,6.850135945485832,NEAR OCEAN,388867.5089207792,5.484633569739953,0.1709051724137931,1.5011820330969268
-122.53529181587858,34.434382085488686,35,9603,1608.0,2094,1260,2.839198454716603,ISLAND,233728.45200848457,7.621428571428571,0.16744767260231178,1.661904761904762
